covariate_id,covariate_name,analysis_id,concept_id
434337204,condition_era group: Retinal vascular disorder,204,434337
376965204,condition_era group: Hypertensive retinopathy,204,376965
440005204,condition_era group: Complication of medical care,204,440005
45772881204,condition_era group: Complication of health care,204,45772881
4134338204,condition_era group: Fracture of bone of forefoot,204,4134338
435644204,condition_era group: Metatarsal bone fracture,204,435644
4048393204,condition_era group: Fracture of foot,204,4048393
4307774204,condition_era group: Acute lower respiratory tract infection,204,4307774
4250169204,condition_era group: Bifascicular block,204,4250169
4253210204,"condition_era group: Fibrosis due to any device, implant AND/OR graft",204,4253210
44782429204,condition_era group: Chronic kidney disease due to hypertension,204,44782429
78236204,condition_era group: Muscle atrophy,204,78236
4180012204,condition_era group: Degenerative disorder of muscle,204,4180012
432508204,"condition_era group: Mechanical complication of nervous system device, implant AND/OR graft",204,432508
4083297204,condition_era group: Sexual function painful,204,4083297
4024012204,condition_era group: Sexuality related problem,204,4024012
4083779204,condition_era group: Specific body function causing pain,204,4083779
4237140204,condition_era group: Abnormal sexual function,204,4237140
443524204,condition_era group: Mixed urinary incontinence,204,443524
193871204,condition_era group: Genuine stress incontinence,204,193871
765316204,condition_era group: Cellulitis of right external ear,204,765316
4028238204,condition_era group: Cellulitis of head,204,4028238
36685224204,condition_era group: Lesion of right ear,204,36685224
4101053204,condition_era group: Lesion of external ear,204,4101053
4195572204,"condition_era group: Mild major depression, single episode",204,4195572
4340520204,condition_era group: Chronic constipation,204,4340520
4306923204,condition_era group: Chronic idiopathic constipation,204,4306923
443411204,condition_era group: Abnormal cytology findings,204,443411
441138204,condition_era group: Cervical smear result,204,441138
433033204,condition_era group: Abnormal cervical Papanicolaou smear,204,433033
45773176204,condition_era group: Low grade squamous intraepithelial lesion on cervical Papanicolaou smear,204,45773176
4121450204,condition_era group: Infectious disorder of trachea,204,4121450
761988204,condition_era group: Infection of larynx,204,761988
260134204,condition_era group: Croup,204,260134
4028970204,condition_era group: Tracheobronchitis,204,4028970
4124677204,condition_era group: Infectious disorder of bronchus,204,4124677
24969204,condition_era group: Laryngitis,204,24969
4208388204,condition_era group: Laryngotracheitis,204,4208388
375827204,condition_era group: Acute non-suppurative otitis media - serous,204,375827
4214270204,condition_era group: Serous otitis media,204,4214270
374948204,condition_era group: Acute secretory otitis media,204,374948
377573204,condition_era group: Central perforation of tympanic membrane,204,377573
4208784204,condition_era group: Infective otitis media,204,4208784
376712204,condition_era group: Purulent otitis media,204,376712
45766332204,condition_era group: Bacterial otitis media,204,45766332
4134597204,condition_era group: Chronic disease of ear,204,4134597
4101068204,condition_era group: Ear discharge,204,4101068
378160204,condition_era group: Otorrhea,204,378160
4103476204,condition_era group: Pain of ear structure,204,4103476
380733204,condition_era group: Otalgia,204,380733
4247120204,condition_era group: Gastrointestinal ulcer,204,4247120
4027663204,condition_era group: Peptic ulcer,204,4027663
133569204,condition_era group: Fasciitis,204,133569
437529204,condition_era group: Mixed bipolar I disorder in partial remission,204,437529
443906204,condition_era group: Mixed bipolar I disorder,204,443906
433743204,condition_era group: Mixed bipolar I disorder in remission,204,433743
4008566204,condition_era group: Undifferentiated schizophrenia,204,4008566
441836204,condition_era group: Depressed bipolar I disorder,204,441836
4177651204,condition_era group: Depressed bipolar I disorder in partial remission,204,4177651
4201739204,condition_era group: Depressed bipolar I disorder in remission,204,4201739
4128554204,condition_era group: Coital disorder,204,4128554
4193325204,condition_era group: Male coital disorder,204,4193325
36714126204,condition_era group: Difficulty walking,204,36714126
141375204,condition_era group: Hypertrophic condition of skin,204,141375
4059290204,condition_era group: Steatosis of liver,204,4059290
4028969204,condition_era group: Superficial injury of eye AND/OR adnexa,204,4028969
4147020204,condition_era group: Insect bite of eyelids and periocular area,204,4147020
4153556204,condition_era group: Animal bite of eye region,204,4153556
4151508204,condition_era group: Insect bite of eye region,204,4151508
4153554204,condition_era group: Animal bite of head,204,4153554
4152814204,condition_era group: Insect bite of head,204,4152814
373648204,condition_era group: Superficial injury of eyelid AND/OR periocular area,204,373648
4242411204,condition_era group: Acute nephropathy,204,4242411
36684472204,condition_era group: Primary malignant neoplasm of abdomen,204,36684472
4169598204,condition_era group: Malignant tumor of urinary system,204,4169598
4180794204,condition_era group: Malignant retroperitoneal tumor,204,4180794
197804204,condition_era group: Primary malignant neoplasm of intra-abdominal organs,204,197804
40488919204,condition_era group: Malignant neoplasm of urinary organ,204,40488919
4204187204,condition_era group: Renal mass,204,4204187
4116963204,condition_era group: Mass of urinary system structure,204,4116963
4131748204,condition_era group: Neoplasm of kidney,204,4131748
314059204,condition_era group: Right bundle branch block,204,314059
37111502204,condition_era group: Stenosis of artery,204,37111502
437246204,condition_era group: Vitamin B deficiency,204,437246
4079978204,condition_era group: Overlap syndrome,204,4079978
4089462204,condition_era group: Ventricular premature complex,204,4089462
4091901204,condition_era group: Aberrant premature complexes,204,4091901
4117713204,condition_era group: Ankle joint effusion,204,4117713
77072204,condition_era group: Joint effusion of ankle AND/OR foot,204,77072
79903204,condition_era group: Effusion of joint,204,79903
4180158204,condition_era group: Hereditary disorder by system,204,4180158
4180314204,condition_era group: Hereditary disorder of nervous system,204,4180314
377554204,condition_era group: Hereditary peripheral neuropathy,204,377554
4245252204,condition_era group: Raised prostate specific antigen,204,4245252
439453204,condition_era group: Prostate specific antigen abnormal,204,439453
4216972204,condition_era group: Bursitis of hip,204,4216972
4344266204,condition_era group: Bursitis of pelvic region,204,4344266
4297894204,condition_era group: Greater trochanteric pain syndrome,204,4297894
4131791204,condition_era group: Hydrocele of testis,204,4131791
4320332204,condition_era group: Hydrocele of tunica vaginalis,204,4320332
4104162204,condition_era group: Lesion of testis,204,4104162
2720562501,"procedure_occurrence: Catheterization for collection of specimen, single patient, all places of service",501,2720562
2743152501,"procedure_occurrence: Drainage of Right Middle Lung Lobe, Via Natural or Artificial Opening Endoscopic, Diagnostic",501,2743152
2788275501,"procedure_occurrence: Introduction of Nutritional Substance into Upper GI, Via Natural or Artificial Opening",501,2788275
46257456501,"procedure_occurrence: Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine), including vertebral fracture assessment",501,46257456
759711501,procedure_occurrence: External electrocardiographic recording for more than 7 days up to 15 days by continuous rhythm recording and storage; scanning analysis with report,501,759711
927086501,"procedure_occurrence: Insertion, subcutaneous cardiac rhythm monitor, including programming",501,927086
2101056501,procedure_occurrence: Anesthesia for; anorectal procedure,501,2101056
2109249501,"procedure_occurrence: Hemorrhoidectomy, internal and external, 2 or more columns/groups",501,2109249
2313858501,"procedure_occurrence: Interrogation device evaluation (in person) with analysis, review and report by a physician or other qualified health care professional, includes connection, recording and disconnection per patient encounter; subcutaneous cardiac rhythm monitor system, in",501,2313858
2109363501,"procedure_occurrence: Laparoscopy, surgical; cholecystectomy",501,2109363
927076501,"procedure_occurrence: Punch biopsy of skin (including simple closure, when performed); single lesion",501,927076
2101655501,procedure_occurrence: Anesthesia for all closed procedures on knee joint,501,2101655
2110766501,"procedure_occurrence: Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",501,2110766
759520501,"procedure_occurrence: Infectious disease (bacterial or viral respiratory tract infection) pathogen-specific DNA and RNA, 21 targets, including severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), amplified probe technique, including multiplex reverse transcription...",501,759520
2211492501,"procedure_occurrence: Radiologic examination; calcaneus, minimum of 2 views",501,2211492
2108469501,"procedure_occurrence: Biopsy or excision of lymph node(s); open, deep axillary node(s)",501,2108469
2111175501,"procedure_occurrence: Closure of the lacrimal punctum; by plug, each",501,2111175
759691501,"procedure_occurrence: Infectious agent detection by nucleic acid (dna or rna); severe acute respiratory syndrome coronavirus 2 (sars-cov-2) (coronavirus disease [covid-19]), influenza virus types a and b, and respiratory syncytial virus, multiplex amplified probe technique",501,759691
759535501,"procedure_occurrence: Infectious disease (viral respiratory tract infection), pathogen-specific rna, 3 targets (severe acute respiratory syndrome coronavirus 2 [sars-cov-2], influenza a, influenza b), upper respiratory specimen, each pathogen reported as detected or not det...",501,759535
2102079501,"procedure_occurrence: Avulsion of nail plate, partial or complete, simple; each additional nail plate (List separately in addition to code for primary procedure)",501,2102079
2102101501,"procedure_occurrence: Injection, intralesional; up to and including 7 lesions",501,2102101
2102720501,"procedure_occurrence: Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy)",501,2102720
2105589501,"procedure_occurrence: Tenolysis, flexor, foot; single tendon",501,2105589
2105590501,"procedure_occurrence: Tenolysis, flexor, foot; multiple tendons",501,2105590
2106390501,"procedure_occurrence: Nasal/sinus endoscopy, diagnostic; with maxillary sinusoscopy (via inferior meatus or canine fossa puncture)",501,2106390
2106586501,"procedure_occurrence: Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with bronchial alveolar lavage",501,2106586
2313616501,"procedure_occurrence: Esophageal function test, gastroesophageal reflux test with nasal catheter intraluminal impedance electrode(s) placement, recording, analysis and interpretation; prolonged (greater than 1 hour, up to 24 hours)",501,2313616
2314056501,procedure_occurrence: Unlisted pulmonary service or procedure,501,2314056
2514497501,procedure_occurrence: Prolonged evaluation and management service before and/or after direct patient care; first hour,501,2514497
2743359501,"procedure_occurrence: Drainage of Right Lower Lung Lobe, Via Natural or Artificial Opening Endoscopic, Diagnostic",501,2743359
2744638501,"procedure_occurrence: Excision of Bilateral Lungs, Via Natural or Artificial Opening Endoscopic, Diagnostic",501,2744638
2744669501,"procedure_occurrence: Extirpation of Matter from Trachea, Via Natural or Artificial Opening Endoscopic",501,2744669
2744679501,"procedure_occurrence: Extirpation of Matter from Right Main Bronchus, Via Natural or Artificial Opening Endoscopic",501,2744679
2744694501,"procedure_occurrence: Extirpation of Matter from Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",501,2744694
2744892501,"procedure_occurrence: Extirpation of Matter from Left Main Bronchus, Via Natural or Artificial Opening Endoscopic",501,2744892
2744907501,"procedure_occurrence: Extirpation of Matter from Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",501,2744907
2746758501,"procedure_occurrence: Excision of Esophagus, Via Natural or Artificial Opening Endoscopic, Diagnostic",501,2746758
2746783501,"procedure_occurrence: Excision of Stomach, Pylorus, Via Natural or Artificial Opening Endoscopic, Diagnostic",501,2746783
2785979501,"procedure_occurrence: Introduction of Other Therapeutic Substance into Subcutaneous Tissue, Percutaneous Approach",501,2785979
2786228501,"procedure_occurrence: Introduction of Other Anti-infective into Peripheral Vein, Percutaneous Approach",501,2786228
2786234501,"procedure_occurrence: Introduction of Other Therapeutic Substance into Peripheral Vein, Percutaneous Approach",501,2786234
2786741501,"procedure_occurrence: Measurement of Cardiac Electrical Activity, External Approach",501,2786741
2786744501,"procedure_occurrence: Measurement of Cardiac Rhythm, External Approach",501,2786744
2788019501,"procedure_occurrence: Assistance with Respiratory Ventilation, 24-96 Consecutive Hours, Continuous Positive Airway Pressure",501,2788019
2788725501,"procedure_occurrence: Transfusion of Nonautologous Globulin into Peripheral Vein, Percutaneous Approach",501,2788725
2104814501,procedure_occurrence: Injection procedure for hip arthrography; without anesthesia,501,2104814
2110241501,"procedure_occurrence: Laparoscopy, surgical; with fulguration or excision of lesions of the ovary, pelvic viscera, or peritoneal surface by any method",501,2110241
927091501,"procedure_occurrence: Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; ag",501,927091
2314252501,procedure_occurrence: Actinotherapy (ultraviolet light),501,2314252
2721557501,"procedure_occurrence: Home infusion therapy, antibiotic, antiviral, or antifungal; once every 6 hours; administrative services, professional pharmacy services, care coordination, and all necessary supplies and equipment (drugs and nursing visits coded separately), per diem",501,2721557
2734154501,"procedure_occurrence: Insertion of Infusion Device into Upper Vein, Percutaneous Approach",501,2734154
2779540501,"procedure_occurrence: Drainage of Left Pleural Cavity, Percutaneous Endoscopic Approach, Diagnostic",501,2779540
2789033501,"procedure_occurrence: Introduction of Other Therapeutic Substance into Pleural Cavity, Percutaneous Approach",501,2789033
40756967501,"procedure_occurrence: Instillation(s), via chest tube/catheter, agent for fibrinolysis (eg, fibrinolytic agent for break up of multiloculated effusion); subsequent day",501,40756967
43018333501,"procedure_occurrence: Introduction of Influenza Vaccine into Subcutaneous Tissue, Percutaneous Approach",501,43018333
2211550501,"procedure_occurrence: Urography (pyelography), intravenous, with or without KUB, with or without tomography",501,2211550
136580204,condition_era group: Dehiscence of surgical wound,204,136580
36715616204,condition_era group: Open bite wound of neck,204,36715616
36717286204,condition_era group: Intermittent claudication of left lower limb co-occurrent and due to atherosclerosis,204,36717286
37312529204,condition_era group: Intermittent claudication due to atherosclerosis of artery of limb,204,37312529
46273390204,condition_era group: Dependence on respirator,204,46273390
4029821204,condition_era group: Smooth muscle spasm,204,4029821
46273539204,condition_era group: Acute bronchospasm,204,46273539
435799204,condition_era group: Adjustment disorder with disturbance of conduct,204,435799
436076204,condition_era group: Adjustment disorder with mixed disturbance of emotions AND conduct,204,436076
4061734204,condition_era group: Abscess of face,204,4061734
4065997204,condition_era group: Cellulitis of face,204,4065997
4155033204,condition_era group: Laceration of lip,204,4155033
4116808204,condition_era group: Lesion of lip,204,4116808
4160328204,condition_era group: Tinea cruris,204,4160328
4028942204,condition_era group: Autoimmune endocrine disease,204,4028942
133444204,condition_era group: Thyroiditis,204,133444
4153359204,condition_era group: Arthritis of spine,204,4153359
4029490204,condition_era group: Abnormal presence of protein,204,4029490
75650204,condition_era group: Proteinuria,204,75650
4150372204,condition_era group: Acute otitis media,204,4150372
439154204,condition_era group: Abnormal findings on diagnostic imaging of skull and head,204,439154
4024266204,condition_era group: Hypocupremia,204,4024266
4092879204,condition_era group: Absent kidney,204,4092879
4098604204,condition_era group: Hypomagnesemia,204,4098604
4170569204,condition_era group: Magnesium disorder,204,4170569
4029274204,condition_era group: Zinc deficiency,204,4029274
4146209204,condition_era group: Iron deficiency,204,4146209
4166144204,condition_era group: Abnormal level of blood mineral,204,4166144
4196636204,condition_era group: Dysarthria,204,4196636
4226991204,condition_era group: Xerostomia,204,4226991
4233565204,condition_era group: Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),204,4233565
45768450204,condition_era group: Pain due to varicose veins of lower extremity,204,45768450
434165204,condition_era group: Abnormal cervical smear,204,434165
4312602204,condition_era group: Laryngotracheobronchitis,204,4312602
4270490204,condition_era group: Tracheitis,204,4270490
4207471204,condition_era group: Infective laryngitis,204,4207471
4052079204,condition_era group: Chronic otitis media,204,4052079
4319156204,condition_era group: Bacterial ear infection,204,4319156
377886204,condition_era group: Chronic purulent otitis media,204,377886
378425204,condition_era group: Blepharitis,204,378425
4152347204,condition_era group: Drowsy,204,4152347
4173780204,condition_era group: Iliotibial band friction syndrome,204,4173780
4265485204,condition_era group: Bacteriuria,204,4265485
195864204,condition_era group: Diverticulum of bladder,204,195864
81659204,condition_era group: Traumatic arthropathy of the pelvic region and thigh,204,81659
73338204,condition_era group: Sprain of lateral collateral ligament of knee,204,73338
4207505204,condition_era group: Sprain of knee,204,4207505
74125204,condition_era group: Inflammatory polyarthropathy,204,74125
75897204,condition_era group: Polyarthropathy,204,75897
4055265204,condition_era group: Neoplasm of larynx,204,4055265
4232106204,condition_era group: Neoplasm of upper aerodigestive tract,204,4232106
4178979204,condition_era group: Malignant tumor of neck,204,4178979
4112586204,"condition_era group: Tumor of ear, nose and throat",204,4112586
4103327204,condition_era group: Supraglottic lesion,204,4103327
4178968204,condition_era group: Malignant tumor of larynx,204,4178968
4116962204,condition_era group: Mass of lymphoreticular structure,204,4116962
4044013204,condition_era group: Hematologic neoplasm,204,4044013
40481910204,condition_era group: Neoplasm of lymphoid system structure,204,40481910
4188971204,condition_era group: Chronic disease of immune structure,204,4188971
4103419204,condition_era group: Nondependent cannabis abuse,204,4103419
43530681204,condition_era group: Drug abuse in remission,204,43530681
4175635204,condition_era group: Non dependent drug abuse,204,4175635
441272204,condition_era group: Nondependent hallucinogen abuse in remission,204,441272
442601204,condition_era group: Sedative abuse,204,442601
4115991204,condition_era group: Knee joint effusion,204,4115991
4176793204,condition_era group: Congenital anomaly of abdomen,204,4176793
4317294204,condition_era group: Congenital anomaly of digestive tract,204,4317294
4178673204,condition_era group: Congenital anomaly of lower trunk,204,4178673
4130372204,condition_era group: Congenital anomaly of intestinal tract,204,4130372
4166125204,"condition_era group: Localized swelling, mass and lump, neck",204,4166125
4168700204,condition_era group: Localized enlarged lymph nodes,204,4168700
36715916204,condition_era group: Internal hemorrhoids grade I,204,36715916
24609204,condition_era group: Hypoglycemia,204,24609
35626941204,condition_era group: Sleep related movement disorder,204,35626941
73754204,condition_era group: Restless legs,204,73754
80502204,condition_era group: Osteoporosis,204,80502
194993204,condition_era group: Intestinal malabsorption,204,194993
201773204,condition_era group: Enteritis of small intestine,204,201773
194684204,condition_era group: Crohn's disease of large bowel,204,194684
4246693204,condition_era group: Crohn's disease of intestine,204,4246693
195585204,condition_era group: Crohn's disease of small intestine,204,195585
42598153204,condition_era group: Granulomatous enteritis,204,42598153
4029363204,condition_era group: Granulomatous disorder,204,4029363
4264850204,condition_era group: Gastrointestinal Crohn's disease,204,4264850
201606204,condition_era group: Crohn's disease,204,201606
376425204,condition_era group: Chronic non-suppurative otitis media,204,376425
381301204,condition_era group: Chronic serous otitis media,204,381301
435508204,condition_era group: Adrenal cortical hypofunction,204,435508
437703204,condition_era group: Closed fracture of intracapsular section of femur,204,437703
75095204,condition_era group: Closed fracture of ankle,204,75095
4105127204,condition_era group: Fracture of medial malleolus,204,4105127
4012455204,condition_era group: Closed fracture distal tibia,204,4012455
441701204,condition_era group: Sprain of hip,204,441701
4058637204,condition_era group: Fracture of phalanx of foot,204,4058637
4012588204,"condition_era group: Closed fracture proximal phalanx, toe",204,4012588
434502204,condition_era group: Closed fracture of phalanx of foot,204,434502
4092411204,condition_era group: Self-injurious behavior,204,4092411
4115367204,condition_era group: Wrist joint pain,204,4115367
4171919204,"condition_era group: Localized swelling, mass and lump, lower limb",204,4171919
4224926204,condition_era group: Obstruction of esophagus,204,4224926
4234788204,condition_era group: Irritable bowel syndrome characterized by alternating bowel habit,204,4234788
4284982204,condition_era group: Calculus of bile duct without obstruction,204,4284982
443792204,condition_era group: Calculus of bile duct,204,443792
40480160204,condition_era group: Pathological fracture due to osteoporosis,204,40480160
40482267204,condition_era group: Imaging of gastrointestinal tract abnormal,204,40482267
4206872204,condition_era group: Closed fracture of great toe,204,4206872
4016131204,condition_era group: Fracture of great toe,204,4016131
45766941204,condition_era group: Closed fracture of proximal phalanx of great toe,204,45766941
45766159204,condition_era group: Secondary osteoporosis,204,45766159
434140204,condition_era group: Pathological fracture - pelvis and/or thigh,204,434140
2105405501,"procedure_occurrence: Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed",501,2105405
2313825501,"procedure_occurrence: Rhythm ECG, 1-3 leads; with interpretation and report",501,2313825
40217327501,procedure_occurrence: Take-home supply of buprenorphine (oral); up to 7 additional day supply (provision of the services by a medicare-enrolled opioid treatment program); list separately in addition to code for primary procedure,501,40217327
40217338501,"procedure_occurrence: Medication assisted treatment, buprenorphine (oral); weekly bundle including dispensing and/or administration, substance use counseling, individual and group therapy, and toxicology testing if performed (provision of the services by a medicare-enrolled...",501,40217338
1314337501,procedure_occurrence: Comprehensive assessment of and care planning for patients requiring chronic care management services (list separately in addition to primary monthly care management service),501,1314337
2102572501,"procedure_occurrence: Dressings and/or debridement of partial-thickness burns, initial or subsequent; small (less than 5% total body surface area)",501,2102572
2212002501,"procedure_occurrence: Pulmonary perfusion imaging (eg, particulate)",501,2212002
2784391501,"procedure_occurrence: Repair Abdominal Wall, Open Approach",501,2784391
43016400501,"procedure_occurrence: Excision of Omentum, Open Approach",501,43016400
2106306501,"procedure_occurrence: Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method",501,2106306
2106307501,"procedure_occurrence: Control nasal hemorrhage, anterior, complex (extensive cautery and/or packing) any method",501,2106307
2106988501,procedure_occurrence: Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,501,2106988
2101660501,procedure_occurrence: Anesthesia for open or surgical arthroscopic procedures on knee joint; total knee arthroplasty,501,2101660
2211483501,"procedure_occurrence: Radiologic examination, knee; both knees, standing, anteroposterior",501,2211483
2745447501,"procedure_occurrence: Insertion of Endotracheal Airway into Trachea, Via Natural or Artificial Opening Endoscopic",501,2745447
2110199501,procedure_occurrence: Catheterization and introduction of saline or contrast material for saline infusion sonohysterography (SIS) or hysterosalpingography,501,2110199
2110222501,"procedure_occurrence: Hysteroscopy, surgical; with sampling (biopsy) of endometrium and/or polypectomy, with or without D & C",501,2110222
2211701501,"procedure_occurrence: Radiological examination, surgical specimen",501,2211701
2211766501,"procedure_occurrence: Saline infusion sonohysterography (SIS), including color flow Doppler, when performed",501,2211766
2514495501,"procedure_occurrence: Prolonged service in the inpatient or observation setting, requiring unit/floor time beyond the usual service; first hour (List separately in addition to code for inpatient Evaluation and Management service)",501,2514495
40756963501,"procedure_occurrence: Gastric intubation and aspiration, diagnostic; single specimen (eg, acid analysis)",501,40756963
43533247501,"procedure_occurrence: Percutaneous transcatheter placement of drug eluting intracoronary stent(s), with coronary angioplasty when performed; single major coronary artery or branch",501,43533247
2721555501,"procedure_occurrence: Home infusion therapy, antibiotic, antiviral, or antifungal therapy; once every 12 hours; administrative services, professional pharmacy services, care coordination, and all necessary supplies and equipment (drugs and nursing visits coded separately),...",501,2721555
709977501,"procedure_occurrence: Injection(s), anesthetic agent(s) and/or steroid; nerves innervating the sacroiliac joint, with image guidance (ie, fluoroscopy or computed tomography)",501,709977
2211585501,"procedure_occurrence: Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing",501,2211585
42627896501,"procedure_occurrence: Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral ",501,42627896
2514472501,"procedure_occurrence: Domiciliary or rest home visit for the evaluation and management of a new patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of car",501,2514472
724971501,procedure_occurrence: Diagnostic bone marrow; biopsy(ies) and aspiration(s),501,724971
926981501,"procedure_occurrence: Oncology (urothelial), mRNA, gene expression profiling by real-time quantitative PCR of five genes (MDK, HOXA13, CDC2 [CDK1], IGFBP5, and CXCR2), utilizing urine, algorithm reported as a risk score for having urothelial carcinoma",501,926981
2101703501,"procedure_occurrence: Anesthesia for all procedures on nerves, muscles, tendons, fascia, and bursae of shoulder and axilla",501,2101703
2111004501,"procedure_occurrence: Discission of secondary membranous cataract (opacified posterior lens capsule and/or anterior hyaloid); laser surgery (eg, YAG laser) (1 or more stages)",501,2111004
2213298501,"procedure_occurrence: Pathology consultation during surgery; cytologic examination (eg, touch prep, squash prep), initial site",501,2213298
759715501,"procedure_occurrence: Prolonged office or other outpatient evaluation and management service(s) beyond the minimum required time of the primary procedure which has been selected using total time, requiring total time with or without direct patient contact beyond the usual s...",501,759715
2102594501,"procedure_occurrence: Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions; 15 or more lesions",501,2102594
2314024501,"procedure_occurrence: Pulmonary stress testing; simple (eg, 6-minute walk test, prolonged exercise test for bronchospasm with pre- and post-spirometry and oximetry)",501,2314024
2314040501,"procedure_occurrence: Manipulation chest wall, such as cupping, percussing, and vibration to facilitate lung function; subsequent",501,2314040
2617379501,"procedure_occurrence: Direct skilled nursing services of a licensed practical nurse (lpn) in the home health or hospice setting, each 15 minutes",501,2617379
2743137501,"procedure_occurrence: Drainage of Right Upper Lung Lobe, Via Natural or Artificial Opening Endoscopic, Diagnostic",501,2743137
2211502501,"procedure_occurrence: Magnetic resonance (eg, proton) imaging, any joint of lower extremity; with contrast material(s)",501,2211502
2774084501,"procedure_occurrence: Replacement of Left Hip Joint with Metal on Polyethylene Synthetic Substitute, Uncemented, Open Approach",501,2774084
2105406501,procedure_occurrence: Closed treatment of trimalleolar ankle fracture; without manipulation,501,2105406
2314013501,"procedure_occurrence: Expired gas collection, quantitative, single procedure (separate procedure)",501,2314013
40756914501,"procedure_occurrence: Immunization administration through 18 years of age via any route of administration, with counseling by physician or other qualified health care professional; first or only component of each vaccine or toxoid administered",501,40756914
2211375501,"procedure_occurrence: Radiologic examination, ribs, bilateral; including posteroanterior chest, minimum of 4 views",501,2211375
2726188501,"procedure_occurrence: Insertion of Pacemaker Lead into Right Atrium, Percutaneous Approach",501,2726188
2756517501,"procedure_occurrence: Insertion of Pacemaker, Dual Chamber into Chest Subcutaneous Tissue and Fascia, Open Approach",501,2756517
40756969501,"procedure_occurrence: Basic vestibular evaluation, includes spontaneous nystagmus test with eccentric gaze fixation nystagmus, with recording, positional nystagmus test, minimum of 4 positions, with recording, optokinetic nystagmus test, bidirectional foveal and peripheral sti",501,40756969
42628620501,"procedure_occurrence: Caloric vestibular test with recording, bilateral; monothermal (ie, one irrigation in each ear for a total of two irrigations)",501,42628620
45767037204,condition_era group: Pathological fracture of femur due to osteoporosis,204,45767037
443460204,condition_era group: Pathological fracture of femur,204,443460
46269874204,condition_era group: Complication due to Crohn's disease of large intestine,204,46269874
46269889204,condition_era group: Complication due to Crohn's disease,204,46269889
46269886204,condition_era group: Intestinal obstruction due to Crohn's disease of small intestine,204,46269886
200447204,condition_era group: Gastrointestinal complication,204,200447
46272242204,condition_era group: Intestinal obstruction co-occurrent and due to decreased peristalsis,204,46272242
4182643204,condition_era group: Deformity of hand,204,4182643
4186162204,condition_era group: Deformity of upper limb,204,4186162
73090204,condition_era group: Contusion of foot,204,73090
78524204,condition_era group: Acquired deformity of finger,204,78524
4344264204,condition_era group: Triggering of digit,204,4344264
4053824204,condition_era group: Acquired deformity of upper limb,204,4053824
4279461204,condition_era group: Acquired deformity of hand,204,4279461
4116594204,condition_era group: Traumatic arthropathy-wrist,204,4116594
78272204,condition_era group: Sprain of wrist,204,78272
81695204,condition_era group: Sprain of radiocarpal ligament,204,81695
81713204,condition_era group: Carpal joint sprain,204,81713
133853204,condition_era group: Osteomyelitis of ankle AND/OR foot,204,133853
40483549204,condition_era group: Infection of bone of ankle and/or foot,204,40483549
4262220204,condition_era group: Osteitis of ankle AND/OR foot,204,4262220
134404204,condition_era group: Anal spasm,204,134404
135350204,condition_era group: Acute osteomyelitis of ankle and/or foot,204,135350
4253010204,condition_era group: Acute infection of bone,204,4253010
133002204,condition_era group: Acute osteomyelitis,204,133002
4133027204,condition_era group: Acute disease of bone,204,4133027
137345204,condition_era group: Pressure ulcer stage 4,204,137345
138384204,condition_era group: Acquired hypothyroidism,204,138384
4142479204,condition_era group: Hyperthyroidism,204,4142479
138387204,condition_era group: Thyrotoxicosis,204,138387
140090204,condition_era group: Lesion of median nerve,204,140090
4266036204,condition_era group: Median neuropathy,204,4266036
4182966204,condition_era group: Upper limb nerve lesion,204,4182966
43531033204,condition_era group: Neuropathy of upper limb,204,43531033
140842204,condition_era group: Changes in skin texture,204,140842
193322204,condition_era group: Right lower quadrant pain,204,193322
195771204,condition_era group: Secondary diabetes mellitus,204,195771
197320204,condition_era group: Acute renal failure syndrome,204,197320
4126305204,condition_era group: Acute renal impairment,204,4126305
313928204,condition_era group: Peripheral vascular complication,204,313928
321822204,condition_era group: Peripheral vascular disorder due to diabetes mellitus,204,321822
381732204,condition_era group: Nerve injury,204,381732
374027204,condition_era group: Lesion of ulnar nerve,204,374027
