"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
41074241,"Clozapine 100 MG Oral Tablet [Clozapin Hexal] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2272203","2017-08-24","2099-12-31",
41011794,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 50 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP2209756","2017-08-24","2099-12-31",
4141782,"Ex-moderate cigarette smoker (10-19/day)","Observation","SNOMED","Clinical Finding","S","266923002","2002-01-31","2099-12-31",
43287960,"Clozapine Oral Tablet [Closyn]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP528908","2017-08-24","2099-12-31",
43293392,"Clozapine 50 MG/ML Oral Suspension [Clopine]","Drug","RxNorm Extension","Branded Drug","S","OMOP528913","2017-08-24","2099-12-31",
45575487,"Toxic effect of tobacco cigarettes, intentional self-harm, initial encounter","Condition","ICD10CM","7-char billing code",,"T65.222A","1970-01-01","2099-12-31",
19128378,"olanzapine 15 MG Disintegrating Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","754504","2008-03-02","2099-12-31",
36059030,"clozapine 50 MG Disintegrating Oral Tablet Box of 28","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP4984703","2020-08-17","2099-12-31",
36478325,"clozapine 200 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862027405","2017-11-01","2099-12-31",
41003772,"Clozapine 100 MG Oral Tablet [Clozapin Dura] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2201734","2017-08-24","2099-12-31",
43271684,"Clozapine 100 MG [Closyn]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP528915","2017-08-24","2099-12-31",
41074238,"Clozapine 200 MG Oral Tablet [Clozapin Hexal] Box of 20 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2272200","2017-08-24","2099-12-31",
40744047,"Clozapine 100 MG Oral Tablet [Zaponex] by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4713190","2018-06-04","2099-12-31",
40753979,"Risperidone 25 MG Injectable Solution [Risperdal] Box of 1 by Janssen","Drug","RxNorm Extension","Marketed Product","S","OMOP4703140","2018-06-04","2099-12-31",
35603054,"olanzapine 405 MG Injection [Zyprexa]","Drug","RxNorm","Branded Drug","S","1718928","2016-05-02","2099-12-31",
45006115,"lurasidone hydrochloride 80 MG Oral Tablet [Latuda]","Drug","NDC","11-digit NDC",,"63402030810","2010-12-01","2099-12-31",
40949449,"Clozapine 25 MG Oral Tablet [Clozapin Sandoz] Box of 50 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2147411","2017-08-24","2099-12-31",
41242888,"Clozapine 100 MG Oral Tablet Box of 20","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2440850","2017-08-24","2099-12-31",
41011792,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 100 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP2209754","2017-08-24","2099-12-31",
41074243,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 100 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP2272205","2017-08-24","2099-12-31",
44184254,"Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1","Drug","RxNorm Extension","Branded Drug Box","S","OMOP3060977","2017-10-06","2099-12-31",
44896111,"clozapine 100 MG Disintegrating Oral Tablet [Fazaclo]","Drug","NDC","11-digit NDC",,"18860010401","2008-06-01","2099-12-31",
45076632,"olanzapine 10 MG Oral Tablet [Zyprexa]","Drug","NDC","11-digit NDC",,"00002411730","2007-06-01","2099-12-31",
21133512,"Clozapine 100 MG Oral Tablet [Clozaril] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP410089","2017-08-24","2099-12-31",
41105657,"Clozapine 25 MG Oral Tablet [Clozapin Ct] Box of 20 by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2303619","2017-08-24","2099-12-31",
45127810,"ziprasidone 20 MG Injection [Geodon]","Drug","NDC","11-digit NDC",,"00049392083","2007-06-01","2099-12-31",
45566810,"Nicotine dependence, chewing tobacco, with withdrawal","Condition","ICD10CM","6-char billing code",,"F17.223","1970-01-01","2099-12-31",
40744045,"Clozapine 100 MG Oral Tablet [Zaponex] Box of 500 by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4713192","2018-06-04","2099-12-31",
41074236,"Clozapine 200 MG Oral Tablet [Clozapin Neuraxpharm] Box of 50 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2272198","2017-08-24","2099-12-31",
44190619,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 2 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP3067342","2017-10-06","2099-12-31",
4301322,"Clozapine","Drug","SNOMED","Substance",,"387568001","2003-01-31","2099-12-31",
41003774,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2201736","2017-08-24","2099-12-31",
43216986,"Clozapine 100 MG Oral Tablet [CLOZAPINE MYLAN] Box of 14 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP494401","2017-08-24","2099-12-31",
43585108,"Clozapine 50 MG Oral Tablet [Clozapin Neuraxpharm] by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP948066","2017-08-24","2099-12-31",
44190373,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 5 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP3067096","2017-10-06","2099-12-31",
40918104,"Clozapine 50 MG Oral Tablet [Clozapin Neuraxpharm] Box of 20 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2116066","2017-08-24","2099-12-31",
43603157,"Clozapine 50 MG Oral Tablet [Clozapin Dura] by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP948076","2017-08-24","2099-12-31",
36059028,"clozapine 50 MG Disintegrating Oral Tablet [Zaponex] by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4984701","2020-08-17","2099-12-31",
36037364,"2 ML risperidone 18.8 MG/ML Injectable Solution [Risperdal] by Abacus Medicine","Drug","RxNorm Extension","Marketed Product","S","OMOP5047360","2021-06-17","2099-12-31",
44816350,"Clozapine","Measurement","CPT4","CPT4","S","80159","2014-04-15","2099-12-31",
40855898,"Clozapine 100 MG Oral Tablet [Clozapin Dura] Box of 20 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP2053860","2017-08-24","2099-12-31",
41168256,"Clozapine 200 MG Oral Tablet [Clozapin Biomo] Box of 50 by biomo","Drug","RxNorm Extension","Marketed Product","S","OMOP2366218","2017-08-24","2099-12-31",
45595885,"Nicotine dependence, cigarettes, with unspecified nicotine-induced disorders","Condition","ICD10CM","6-char billing code",,"F17.219","1970-01-01","2099-12-31",
41066009,"Clozapine 50 MG Oral Tablet [Clozapin Tad] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2263971","2017-08-24","2099-12-31",
21055081,"Clozapine 20 MG/ML Oral Suspension","Drug","RxNorm Extension","Clinical Drug","S","OMOP410026","2017-08-24","2099-12-31",
4218197,"Snuff tobacco","Observation","SNOMED","Substance","S","39789004","2002-01-31","2099-12-31",
4144273,"Trivial cigarette smoker (less than one cigarette/day)","Observation","SNOMED","Clinical Finding","S","266920004","2002-01-31","2099-12-31",
784206,"2 ML Risperidone 12.5 MG/ML Injectable Solution [Risperdal] Box of 1 by Janssen","Drug","RxNorm Extension","Marketed Product","S","OMOP4832031","2019-04-01","2099-12-31",
36275945,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 30","Drug","RxNorm Extension","Branded Drug Box","S","OMOP3126820","2017-10-01","2099-12-31",
4038738,"Chews products containing tobacco","Observation","SNOMED","Clinical Finding","S","228518000","2002-01-31","2099-12-31",
45043334,"clozapine 50 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00093440405","2007-06-01","2099-12-31",
45600719,"Nicotine dependence, other tobacco product, uncomplicated","Condition","ICD10CM","6-char billing code",,"F17.290","1970-01-01","2099-12-31",
1218901,"ziprasidone 60 MG Oral Capsule [Geodon]","Drug","NDC","11-digit NDC",,"00049035660","2021-12-01","2099-12-31",
44102723,"Clozapine 100 MG Oral Tablet [Pms-Clozapine] by Pharmascience","Drug","RxNorm Extension","Marketed Product","S","OMOP1097354","2017-08-24","2099-12-31",
41191472,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] Box of 48","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2389434","2017-08-24","2099-12-31",
41340132,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 1","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2538094","2017-08-24","2099-12-31",
41023943,"Clozapine 100 MG Oral Tablet Box of 96","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2221905","2017-08-24","2099-12-31",
41042893,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm] Box of 250 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2240855","2017-08-24","2099-12-31",
44119543,"Clozapine 100 MG [Aa-Clozapine]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP1114174","2017-08-24","2099-12-31",
4058138,"Rolls own cigarettes","Observation","SNOMED","Clinical Finding","S","160619003","2002-01-31","2099-12-31",
41253522,"Clozapine 50 MG Oral Tablet [Clozapin Ratiopharm] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2451484","2017-08-24","2099-12-31",
41086716,"Clozapine 200 MG Oral Tablet Box of 1000","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2284678","2017-08-24","2099-12-31",
45380351,"aripiprazole 300 MG Injection [Abilify]","Drug","NDC","11-digit NDC",,"59148001871","2015-09-01","2099-12-31",
45222595,"risperidone 50 MG Injection [Risperdal]","Drug","NDC","11-digit NDC",,"50458030801","2007-08-01","2099-12-31",
35225315,"Family history of tobacco abuse and dependence","Observation","ICD10CM","4-char billing code",,"Z81.2","2007-01-01","2099-12-31",
36886849,"Clozapine 200 MG Oral Tablet Box of 100","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP988062","2017-08-24","2099-12-31",
36059027,"clozapine 50 MG Disintegrating Oral Tablet [Zaponex] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP4984700","2020-08-17","2099-12-31",
43603154,"Clozapine 100 MG Oral Tablet [Clozapin Beta]","Drug","RxNorm Extension","Branded Drug","S","OMOP948034","2017-08-24","2099-12-31",
43216989,"Clozapine 25 MG Oral Tablet [CLOZAPINE MYLAN] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494430","2017-08-24","2099-12-31",
43206070,"Clozapine Oral Tablet [LEPONEX]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP494391","2017-08-24","2099-12-31",
44190817,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP3067540","2017-10-06","2099-12-31",
44190815,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 2 by Veron","Drug","RxNorm Extension","Marketed Product","S","OMOP3067538","2017-10-06","2099-12-31",
800934,"clozapine 25 MG Disintegrating Oral Tablet","Drug","RxNorm","Clinical Drug","S","476179","1970-01-01","2099-12-31",
40910095,"Clozapine 100 MG Oral Tablet [Clozapin Biomo] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2108057","2017-08-24","2099-12-31",
36057297,"lurasidone 37 MG Oral Tablet [Latuda] by Sunovion","Drug","RxNorm Extension","Marketed Product","S","OMOP4982810","2020-08-17","2099-12-31",
40855901,"Clozapine 25 MG Oral Tablet [Clozapin Beta] Box of 50 by Betapharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2053863","2017-08-24","2099-12-31",
43765010,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm] by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP948137","2017-08-24","2099-12-31",
41168263,"Clozapine 25 MG Oral Tablet [Clozapin 1a Pharma] Box of 50 by 1 A","Drug","RxNorm Extension","Marketed Product","S","OMOP2366225","2017-08-24","2099-12-31",
8668,"Ambulance - Land","Visit","CMS Place of Service","Visit","S","41","1970-01-01","2099-12-31",
45606676,"Smoking (tobacco) complicating pregnancy, first trimester","Condition","ICD10CM","6-char billing code",,"O99.331","1970-01-01","2099-12-31",
41042890,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 100 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2240852","2017-08-24","2099-12-31",
44102724,"Clozapine 100 MG Oral Tablet [Clozaril] by HLS","Drug","RxNorm Extension","Marketed Product","S","OMOP1097355","2017-08-24","2099-12-31",
44167977,"aripiprazole 400 MG Injection [Abilify] Box of 1 by Fd","Drug","RxNorm Extension","Marketed Product","S","OMOP3044700","2017-10-06","2099-12-31",
43819150,"Clozapine 100 MG Oral Tablet [Clozapin Biomo] by biomo","Drug","RxNorm Extension","Marketed Product","S","OMOP948018","2017-08-24","2099-12-31",
41105660,"Clozapine 50 MG Oral Tablet [Clozapin Beta] Box of 20 by Betapharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2303622","2017-08-24","2099-12-31",
41253520,"Clozapine 25 MG Oral Tablet [Clozapin Dura] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2451482","2017-08-24","2099-12-31",
4058136,"Very heavy cigarette smoker (40+ cigs/day)","Observation","SNOMED","Clinical Finding","S","160606002","2002-01-31","2099-12-31",
35835430,"CLOZAPINE - clozapine tablet","Drug","SPL","Prescription Drug","C","baeb67d1-c4a3-533d-e053-2a95a90a51c6","2021-09-16","2099-12-31",
41086718,"Clozapine 100 MG Oral Tablet Box of 48","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2284680","2017-08-24","2099-12-31",
41199662,"Clozapine 200 MG Oral Tablet [Clozapin Ct] Box of 20 by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2397624","2017-08-24","2099-12-31",
36074023,"lurasidone 74 MG Oral Tablet [Latuda] by DE","Drug","RxNorm Extension","Marketed Product","S","OMOP4982797","2020-08-17","2099-12-31",
45188193,"risperidone 37.5 MG Injection [Risperdal]","Drug","NDC","11-digit NDC",,"50458030711","2007-07-01","2099-12-31",
440612,"Toxic effect of tobacco and nicotine","Condition","SNOMED","Clinical Finding","S","212899006","2002-01-31","2099-12-31",
45533085,"Nicotine dependence, other tobacco product, with unspecified nicotine-induced disorders","Condition","ICD10CM","6-char billing code",,"F17.299","1970-01-01","2099-12-31",
45541762,"Toxic effect of other tobacco and nicotine, intentional self-harm, initial encounter","Condition","ICD10CM","7-char billing code",,"T65.292A","1970-01-01","2099-12-31",
45315465,"olanzapine 20 MG Disintegrating Oral Tablet [Zyprexa]","Drug","NDC","11-digit NDC",,"00002445601","2008-03-01","2099-12-31",
41011797,"Clozapine 50 MG Oral Tablet [LEPONEX] Box of 20 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2209759","2017-08-24","2099-12-31",
41074246,"Clozapine 50 MG Oral Tablet [Clozapin Hexal] Box of 50 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2272208","2017-08-24","2099-12-31",
21027235,"lurasidone 40 MG Oral Tablet [Latuda] by Sunovion","Drug","RxNorm Extension","Marketed Product","S","OMOP274014","2017-08-24","2099-12-31",
2908912,"lurasidone 40 MG Oral Tablet [Latuda] Box of 60","Drug","RxNorm Extension","Branded Drug Box","S","OMOP5125657","2021-06-30","2099-12-31",
43216991,"Clozapine 25 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 28 by Panpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP494439","2017-08-24","2099-12-31",
36059025,"clozapine 100 MG Disintegrating Oral Tablet Box of 28","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP4984698","2020-08-17","2099-12-31",
44190368,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Aca Mueller","Drug","RxNorm Extension","Marketed Product","S","OMOP3067091","2017-10-06","2099-12-31",
44190813,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 5 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP3067536","2017-10-06","2099-12-31",
44190366,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 5 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP3067089","2017-10-06","2099-12-31",
40941436,"Clozapine 200 MG Oral Tablet [Clozapin Ct] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2139398","2017-08-24","2099-12-31",
21172948,"Clozapine 25 MG Oral Tablet Box of 100","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP410047","2017-08-24","2099-12-31",
4219234,"Chewing tobacco","Observation","SNOMED","Substance","S","81911001","2002-01-31","2099-12-31",
41097529,"Clozapine 200 MG Oral Tablet [Clozapin Tad] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295491","2017-08-24","2099-12-31",
36059023,"clozapine 100 MG Disintegrating Oral Tablet [Zaponex] by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4984696","2020-08-17","2099-12-31",
1972951,"2 ML risperidone 25 MG/ML Injectable Solution [Risperdal] by Bb Farma","Drug","RxNorm Extension","Marketed Product","S","OMOP5165512","2022-01-28","2099-12-31",
44869994,"lurasidone hydrochloride 20 MG Oral Tablet [Latuda]","Drug","NDC","11-digit NDC",,"63402030230","2012-01-01","2099-12-31",
36266231,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 30 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP3117106","2017-10-01","2099-12-31",
41222549,"Clozapine 100 MG Oral Tablet [Clozapin Sandoz] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420511","2017-08-24","2099-12-31",
41097542,"Clozapine 50 MG Oral Tablet [Clozapin Sandoz]","Drug","RxNorm Extension","Branded Drug","S","OMOP2295504","2017-08-24","2099-12-31",
41199664,"Clozapine 100 MG Oral Tablet [Elcrit] Box of 100 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2397626","2017-08-24","2099-12-31",
41253518,"Clozapine 25 MG Oral Tablet [Clozapin Sandoz] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2451480","2017-08-24","2099-12-31",
45767570,"On psychotropic medication","Observation","SNOMED","Clinical Finding","S","705024000","2015-01-31","2099-12-31",
44190780,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 5","Drug","RxNorm Extension","Quant Branded Box","S","OMOP3067503","2017-10-06","2099-12-31",
46252704,"clozapine 200 MG Disintegrating Oral Tablet","Drug","NDC","11-digit NDC",,"00093308701","2015-06-01","2099-12-31",
36391497,"clozapine 50 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862090101","2020-11-01","2099-12-31",
44991785,"clozapine 100 MG Oral Tablet [Clozaril]","Drug","NDC","11-digit NDC",,"00078012706","2007-06-01","2099-12-31",
41011787,"Clozapine 200 MG Oral Tablet [Clozapin Hexal] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2209749","2017-08-24","2099-12-31",
40847972,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] Box of 96","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045934","2017-08-24","2099-12-31",
41128872,"Clozapine 50 MG Oral Tablet [Clozapin Biomo] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2326834","2017-08-24","2099-12-31",
41160320,"Clozapine 25 MG Oral Tablet [Clozapin Biomo]","Drug","RxNorm Extension","Branded Drug","S","OMOP2358282","2017-08-24","2099-12-31",
40230763,"lurasidone Oral Tablet [Latuda]","Drug","RxNorm","Branded Drug Form","S","1040035","2010-12-05","2099-12-31",
44190272,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 5 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP3066995","2017-10-06","2099-12-31",
44190334,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP3067057","2017-10-06","2099-12-31",
42656809,"Clozapine 25 MG Oral Tablet Box of 30 by Sandoz","Drug","RxNorm Extension","Marketed Product","S","OMOP4868378","2019-11-01","2099-12-31",
21035416,"Clozapine 100 MG Oral Tablet [Clozaril] Box of 28 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP410091","2017-08-24","2099-12-31",
45137217,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51079092120","2007-06-01","2099-12-31",
2108526,"Tobacco use cessation intervention, pharmacologic therapy (COPD, CAD, CAP, PV, Asthma) (DM) (PV)","Observation","CPT4","CPT4","S","4001F","2005-01-19","2099-12-31",
2721536,"Smoking cessation classes, non-physician provider, per session","Procedure","HCPCS","HCPCS",,"S9453","2002-04-01","2099-12-31",
36221896,"Ivax brand of clozapine Oral Product","Drug","RxNorm","Branded Dose Group","C","1167182","2016-08-01","2099-12-31",
41191467,"Clozapine 200 MG Oral Tablet [Clozapin Hexal] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2389429","2017-08-24","2099-12-31",
43819154,"Clozapine 200 MG Oral Tablet [Clozapin Dura] by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP948109","2017-08-24","2099-12-31",
40837089,"Clozapine 200 MG Oral Tablet Box of 250","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2035051","2017-08-24","2099-12-31",
41180551,"Clozapine 200 MG Oral Tablet Box of 90","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2378513","2017-08-24","2099-12-31",
41160318,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm]","Drug","RxNorm Extension","Branded Drug","S","OMOP2358280","2017-08-24","2099-12-31",
43765006,"Clozapine 200 MG Oral Tablet [Clozapin Tad] by TAD","Drug","RxNorm Extension","Marketed Product","S","OMOP948091","2017-08-24","2099-12-31",
40910099,"Clozapine 50 MG Oral Tablet [Clozapin Neuraxpharm] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2108061","2017-08-24","2099-12-31",
36057293,"lurasidone 37 MG Oral Tablet [Latuda] Box of 28 by DE","Drug","RxNorm Extension","Marketed Product","S","OMOP4982806","2020-08-17","2099-12-31",
42825606,"clozapine 200 MG Oral Tablet","Drug","NDC","11-digit NDC",,"57664021188","2018-01-01","2099-12-31",
44037976,"Clozapine 50 MG Oral Tablet [Gen-Clozapine] by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP1032607","2017-08-24","2099-12-31",
41082420,"Clozapine Oral Tablet [Clozapin 1a Pharma]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP2280382","2017-08-24","2099-12-31",
4052949,"Ex-cigar smoker","Observation","SNOMED","Clinical Finding","S","160621008","2002-01-31","2099-12-31",
2514537,"Alcohol and/or substance (other than tobacco) abuse structured screening (eg, AUDIT, DAST), and brief intervention (SBI) services; greater than 30 minutes","Procedure","CPT4","CPT4","S","99409","2008-04-01","2099-12-31",
45536973,"Toxic effect of other tobacco and nicotine, undetermined, sequela","Condition","ICD10CM","7-char billing code",,"T65.294S","1970-01-01","2099-12-31",
21045277,"Clozapine 100 MG Oral Tablet [Clozaril] Box of 84 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP410093","2017-08-24","2099-12-31",
36271684,"Clozapine 100 MG Oral Tablet [Clozapin Sandoz] Box of 30 by Sandoz","Drug","RxNorm Extension","Marketed Product","S","OMOP3122559","2017-10-01","2099-12-31",
40941440,"Clozapine 50 MG Oral Tablet [Clozapin 1a Pharma] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2139402","2017-08-24","2099-12-31",
36074170,"clozapine 200 MG Disintegrating Oral Tablet [Zaponex] Box of 28 by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4984686","2020-08-17","2099-12-31",
40910097,"Clozapine 25 MG Oral Tablet [Clozapin Dura] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2108059","2017-08-24","2099-12-31",
41160316,"Clozapine 25 MG Oral Tablet [Clozapin Sandoz]","Drug","RxNorm Extension","Branded Drug","S","OMOP2358278","2017-08-24","2099-12-31",
36057295,"lurasidone 37 MG Oral Tablet [Latuda] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP4982808","2020-08-17","2099-12-31",
45757177,"Tobacco use in mother complicating childbirth","Observation","SNOMED","Clinical Finding","S","10761391000119102","2014-07-31","2099-12-31",
45332406,"olanzapine 300 MG Injection [Zyprexa]","Drug","NDC","11-digit NDC",,"00002763611","2015-12-01","2099-12-31",
45551413,"Toxic effect of chewing tobacco, intentional self-harm, initial encounter","Condition","ICD10CM","7-char billing code",,"T65.212A","1970-01-01","2099-12-31",
41034887,"Clozapine 50 MG Oral Tablet [Clozapin Hexal] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2232849","2017-08-24","2099-12-31",
36278198,"2 ML aripiprazole 200 MG/ML Injection [Abilify]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP3129073","2017-10-01","2099-12-31",
44125644,"Clozapine 25 MG Oral Tablet [Pms-Clozapine]","Drug","RxNorm Extension","Branded Drug","S","OMOP1120275","2017-08-24","2099-12-31",
4204653,"Smoking restarted","Observation","SNOMED","Clinical Finding","S","308438006","2002-01-31","2099-12-31",
21172950,"Clozapine 25 MG Oral Tablet [Clozaril] Box of 84 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP410063","2017-08-24","2099-12-31",
41097531,"Clozapine 200 MG Oral Tablet [Clozapin Ratiopharm] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295493","2017-08-24","2099-12-31",
40941438,"Clozapine 25 MG Oral Tablet [Clozapin Biomo] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2139400","2017-08-24","2099-12-31",
36059021,"clozapine 100 MG Disintegrating Oral Tablet [Zaponex] Box of 28 by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4984694","2020-08-17","2099-12-31",
1972949,"2 ML risperidone 25 MG/ML Injectable Solution [Risperdal] by Originalis","Drug","RxNorm Extension","Marketed Product","S","OMOP5165511","2022-01-28","2099-12-31",
36508783,"Clozapine 200 MG Oral Tablet by Glenmark","Drug","RxNorm Extension","Marketed Product","S","OMOP4835058","2019-09-04","2099-12-31",
41097540,"Clozapine 25 MG Oral Tablet [Clozapin 1a Pharma] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295502","2017-08-24","2099-12-31",
43151066,"Clozapine 25 MG Oral Tablet [CLOZAPINE MYLAN] Box of 7 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP494427","2017-08-24","2099-12-31",
41222551,"Clozapine 25 MG Oral Tablet [Clozapin Tad] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420513","2017-08-24","2099-12-31",
41199666,"Clozapine 100 MG Oral Tablet [Clozapin Dura] Box of 50 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP2397628","2017-08-24","2099-12-31",
41253516,"Clozapine 100 MG Oral Tablet [Clozapin Ct]","Drug","RxNorm Extension","Branded Drug","S","OMOP2451478","2017-08-24","2099-12-31",
2101895,"Current tobacco smoker (CAD, CAP, COPD, PV) (DM)","Observation","CPT4","CPT4","S","1034F","2007-07-03","2099-12-31",
