cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
2379,6,443454202,-5,-0.0172,0,database_schema
2379,3,36714126202,5,0.0172,0.1299,database_schema
2379,2,36715917202,-5,-0.0172,0,database_schema
2379,1,36715917202,-5,-0.0172,0,database_schema
2379,10,316822202,-5,-0.0172,0,database_schema
2379,3,200843202,5,0.0172,0.1299,database_schema
2379,10,380094202,6,0.0206,0.1421,database_schema
2379,9,443729202,6,0.0206,0.1421,database_schema
2379,2,4001450202,6,0.0206,0.1421,database_schema
2379,3,4001450202,6,0.0206,0.1421,database_schema
2379,6,4001450202,-5,-0.0172,0,database_schema
2379,8,4079750202,-5,-0.0172,0,database_schema
2379,10,4195384202,-5,-0.0172,0,database_schema
2379,10,4216397202,5,0.0172,0.1299,database_schema
2379,2,140168202,-5,-0.0172,0,database_schema
2379,1,140168202,-5,-0.0172,0,database_schema
2379,10,140168202,5,0.0172,0.1299,database_schema
2379,2,193322202,-5,-0.0172,0,database_schema
2379,1,195867202,-5,-0.0172,0,database_schema
2379,10,380097202,-5,-0.0172,0,database_schema
2379,10,4102183202,-5,-0.0172,0,database_schema
2379,9,37311061202,-5,-0.0172,0,database_schema
2379,9,40481920202,-5,-0.0172,0,database_schema
2379,10,40481920202,5,0.0172,0.1299,database_schema
2379,2,46272242202,-5,-0.0172,0,database_schema
2379,5,46272242202,-5,-0.0172,0,database_schema
2379,5,46273463202,-5,-0.0172,0,database_schema
2379,9,433968202,-5,-0.0172,0,database_schema
2379,10,4168701202,-5,-0.0172,0,database_schema
2379,10,78474202,-5,-0.0172,0,database_schema
2379,9,201620202,6,0.0206,0.1421,database_schema
2379,10,201620202,8,0.0275,0.1635,database_schema
2379,9,4164898202,-5,-0.0172,0,database_schema
2379,10,4167102202,-5,-0.0172,0,database_schema
2379,9,4168700202,5,0.0172,0.1299,database_schema
2379,9,4245842202,-5,-0.0172,0,database_schema
2379,10,43531578202,10,0.0344,0.1822,database_schema
2379,1,45757435202,-5,-0.0172,0,database_schema
2379,4,432590202,6,0.0206,0.1421,database_schema
2379,3,380733202,-5,-0.0172,0,database_schema
2379,10,380733202,13,0.0447,0.2066,database_schema
2379,10,439407202,10,0.0344,0.1822,database_schema
2379,2,440690202,-5,-0.0172,0,database_schema
2379,5,440690202,-5,-0.0172,0,database_schema
2379,2,443237202,8,0.0275,0.1635,database_schema
2379,1,443237202,8,0.0275,0.1635,database_schema
2379,3,4041283202,-5,-0.0172,0,database_schema
2379,9,36714559202,-5,-0.0172,0,database_schema
2379,9,4152347202,-5,-0.0172,0,database_schema
2379,10,4152347202,7,0.0241,0.1532,database_schema
2379,1,4194160202,5,0.0172,0.1299,database_schema
2379,9,134460202,6,0.0206,0.1421,database_schema
2379,3,434010202,-5,-0.0172,0,database_schema
2379,1,440085202,-5,-0.0172,0,database_schema
2379,10,440085202,-5,-0.0172,0,database_schema
2379,2,4008566202,21,0.0722,0.2588,database_schema
2379,1,4008566202,23,0.079,0.2698,database_schema
2379,5,4008566202,20,0.0687,0.253,database_schema
2379,1,4093347202,-5,-0.0172,0,database_schema
2379,5,4093347202,-5,-0.0172,0,database_schema
2379,2,4177651202,5,0.0172,0.1299,database_schema
2379,9,36714126202,8,0.0275,0.1635,database_schema
2379,9,313459202,8,0.0275,0.1635,database_schema
2379,2,26662202,-5,-0.0172,0,database_schema
2379,3,26662202,-5,-0.0172,0,database_schema
2379,10,197320202,32,0.11,0.3128,database_schema
2379,10,261325202,14,0.0481,0.214,database_schema
2379,2,372409202,-5,-0.0172,0,database_schema
2379,3,372409202,-5,-0.0172,0,database_schema
2379,2,437246202,-5,-0.0172,0,database_schema
2379,5,437246202,-5,-0.0172,0,database_schema
2379,9,437246202,5,0.0172,0.1299,database_schema
2379,10,437758202,7,0.0241,0.1532,database_schema
2379,2,439249202,-5,-0.0172,0,database_schema
2379,1,439249202,-5,-0.0172,0,database_schema
2379,5,439249202,-5,-0.0172,0,database_schema
2379,2,440360202,11,0.0378,0.1907,database_schema
2379,1,440360202,11,0.0378,0.1907,database_schema
2379,5,440360202,10,0.0344,0.1822,database_schema
2379,10,4117713202,5,0.0172,0.1299,database_schema
2379,1,4150062202,-5,-0.0172,0,database_schema
2379,10,4150062202,6,0.0206,0.1421,database_schema
2379,5,4214376202,10,0.0344,0.1822,database_schema
2379,1,4245252202,-5,-0.0172,0,database_schema
2379,2,4288310202,-5,-0.0172,0,database_schema
2379,10,36712827202,-5,-0.0172,0,database_schema
2379,10,37119138202,8,0.0275,0.1635,database_schema
2379,10,140480202,-5,-0.0172,0,database_schema
2379,4,140673202,14,0.0481,0.214,database_schema
2379,10,441833202,-5,-0.0172,0,database_schema
2379,10,4065997202,-5,-0.0172,0,database_schema
2379,10,4106357202,-5,-0.0172,0,database_schema
2379,10,4155033202,-5,-0.0172,0,database_schema
2379,10,4281109202,-5,-0.0172,0,database_schema
2379,3,4245252202,-5,-0.0172,0,database_schema
2379,10,321318202,5,0.0172,0.1299,database_schema
2379,10,435231202,-5,-0.0172,0,database_schema
2379,4,438720202,7,0.0241,0.1532,database_schema
2379,10,439392202,-5,-0.0172,0,database_schema
2379,9,762289202,12,0.0412,0.1988,database_schema
2379,10,4115991202,7,0.0241,0.1532,database_schema
2379,10,4130372202,-5,-0.0172,0,database_schema
2379,9,4153359202,-5,-0.0172,0,database_schema
2379,10,4165998202,-5,-0.0172,0,database_schema
2379,10,31610202,-5,-0.0172,0,database_schema
2379,10,73754202,5,0.0172,0.1299,database_schema
2379,1,80502202,-5,-0.0172,0,database_schema
2379,2,193518202,-5,-0.0172,0,database_schema
2379,5,193518202,-5,-0.0172,0,database_schema
2379,1,201061202,-5,-0.0172,0,database_schema
2379,3,201061202,-5,-0.0172,0,database_schema
2379,9,317002202,9,0.0309,0.1731,database_schema
2379,2,372324202,-5,-0.0172,0,database_schema
2379,2,381537202,-5,-0.0172,0,database_schema
2379,1,381537202,-5,-0.0172,0,database_schema
2379,9,433163202,-5,-0.0172,0,database_schema
2379,8,433316202,7,0.0241,0.1532,database_schema
2379,9,437833202,14,0.0481,0.214,database_schema
2379,9,438485202,8,0.0275,0.1635,database_schema
2379,10,441829202,14,0.0481,0.214,database_schema
2379,9,4043395202,-5,-0.0172,0,database_schema
2379,10,4108644202,-5,-0.0172,0,database_schema
2379,9,4171919202,-5,-0.0172,0,database_schema
2379,9,4225273202,-5,-0.0172,0,database_schema
2379,10,4225273202,9,0.0309,0.1731,database_schema
2379,10,4234788202,-5,-0.0172,0,database_schema
2379,9,40480453202,-5,-0.0172,0,database_schema
2379,1,40482267202,-5,-0.0172,0,database_schema
2379,10,40482267202,7,0.0241,0.1532,database_schema
2379,10,40488439202,-5,-0.0172,0,database_schema
2379,10,43530807202,-5,-0.0172,0,database_schema
2379,9,24609202,-5,-0.0172,0,database_schema
2379,5,75650202,6,0.0206,0.1421,database_schema
2379,10,138384202,8,0.0275,0.1635,database_schema
2379,10,138387202,7,0.0241,0.1532,database_schema
2379,2,138387202,-5,-0.0172,0,database_schema
2379,5,138387202,-5,-0.0172,0,database_schema
2379,1,193322202,7,0.0241,0.1532,database_schema
2379,2,195771202,-5,-0.0172,0,database_schema
2379,2,197320202,14,0.0481,0.214,database_schema
2379,5,197320202,12,0.0412,0.1988,database_schema
2379,10,201820202,-5,-0.0172,0,database_schema
2379,9,377821202,-5,-0.0172,0,database_schema
2379,2,377821202,-5,-0.0172,0,database_schema
2379,1,377821202,-5,-0.0172,0,database_schema
2379,5,377821202,-5,-0.0172,0,database_schema
2379,8,434626202,5,0.0172,0.1299,database_schema
2379,7,435243202,5,0.0172,0.1299,database_schema
2379,10,436086202,-5,-0.0172,0,database_schema
2379,4,440387202,-5,-0.0172,0,database_schema
2379,9,440387202,12,0.0412,0.1988,database_schema
2379,3,440387202,7,0.0241,0.1532,database_schema
2379,1,442793202,15,0.0515,0.2211,database_schema
2379,5,443412202,-5,-0.0172,0,database_schema
2379,10,443412202,5,0.0172,0.1299,database_schema
2379,2,443600202,-5,-0.0172,0,database_schema
2379,1,443600202,5,0.0172,0.1299,database_schema
2379,1,444234202,-5,-0.0172,0,database_schema
2379,10,444234202,-5,-0.0172,0,database_schema
2379,10,759853202,8,0.0275,0.1635,database_schema
2379,5,433440202,-5,-0.0172,0,database_schema
2379,7,436676202,-5,-0.0172,0,database_schema
2379,7,4282096202,-5,-0.0172,0,database_schema
2379,10,136497202,6,0.0206,0.1421,database_schema
2379,9,140168202,-5,-0.0172,0,database_schema
2379,10,4061844202,-5,-0.0172,0,database_schema
2379,10,4251304202,-5,-0.0172,0,database_schema
2379,2,438134202,-5,-0.0172,0,database_schema
2379,5,438134202,-5,-0.0172,0,database_schema
2379,10,438134202,12,0.0412,0.1988,database_schema
2379,1,4248728202,5,0.0172,0.1299,database_schema
2379,5,4248728202,-5,-0.0172,0,database_schema
2379,10,4248728202,9,0.0309,0.1731,database_schema
2379,1,27587202,5,0.0172,0.1299,database_schema
2379,10,28974202,-5,-0.0172,0,database_schema
2379,2,133834202,5,0.0172,0.1299,database_schema
2379,1,133834202,6,0.0206,0.1421,database_schema
2379,5,135618202,-5,-0.0172,0,database_schema
2379,10,195847202,-5,-0.0172,0,database_schema
2379,9,195847202,-5,-0.0172,0,database_schema
2379,10,257905202,-5,-0.0172,0,database_schema
2379,9,260123202,6,0.0206,0.1421,database_schema
2379,1,261880202,-5,-0.0172,0,database_schema
2379,2,261880202,-5,-0.0172,0,database_schema
2379,10,432545202,6,0.0206,0.1421,database_schema
2379,4,434005202,6,0.0206,0.1421,database_schema
2379,10,434490202,-5,-0.0172,0,database_schema
2379,10,440814202,-5,-0.0172,0,database_schema
2379,10,441969202,7,0.0241,0.1532,database_schema
2379,10,442104202,5,0.0172,0.1299,database_schema
2379,2,442752202,5,0.0172,0.1299,database_schema
2379,1,443731202,5,0.0172,0.1299,database_schema
2379,1,444101202,5,0.0172,0.1299,database_schema
2379,9,4000609202,-5,-0.0172,0,database_schema
2379,10,4038038202,-5,-0.0172,0,database_schema
2379,5,4038038202,-5,-0.0172,0,database_schema
2379,1,4110056202,9,0.0309,0.1731,database_schema
2379,3,4110056202,-5,-0.0172,0,database_schema
2379,5,4110056202,7,0.0241,0.1532,database_schema
2379,3,4170554202,6,0.0206,0.1421,database_schema
2379,7,4193704202,6,0.0206,0.1421,database_schema
2379,9,4275889202,-5,-0.0172,0,database_schema
2379,10,40483107202,7,0.0241,0.1532,database_schema
2379,2,40483107202,-5,-0.0172,0,database_schema
2379,1,45768964202,5,0.0172,0.1299,database_schema
2379,2,45768964202,-5,-0.0172,0,database_schema
2379,2,46273487202,-5,-0.0172,0,database_schema
2379,5,46273487202,-5,-0.0172,0,database_schema
2379,1,46273539202,-5,-0.0172,0,database_schema
2379,5,372599202,-5,-0.0172,0,database_schema
2379,10,372599202,5,0.0172,0.1299,database_schema
2379,5,379019202,5,0.0172,0.1299,database_schema
2379,2,432545202,-5,-0.0172,0,database_schema
2379,1,432545202,-5,-0.0172,0,database_schema
2379,10,4098611202,-5,-0.0172,0,database_schema
2379,2,4310821202,-5,-0.0172,0,database_schema
2379,5,4310821202,-5,-0.0172,0,database_schema
2379,2,192450202,-5,-0.0172,0,database_schema
2379,10,4109420202,-5,-0.0172,0,database_schema
2379,6,37017432202,5,0.0172,0.1299,database_schema
2379,10,440996202,-5,-0.0172,0,database_schema
2379,2,4233811202,-5,-0.0172,0,database_schema
2379,1,4233811202,6,0.0206,0.1421,database_schema
2379,9,134765202,-5,-0.0172,0,database_schema
2379,10,134765202,-5,-0.0172,0,database_schema
2379,9,440374202,7,0.0241,0.1532,database_schema
2379,4,4008566202,5,0.0172,0.1299,database_schema
2379,6,4008566202,-5,-0.0172,0,database_schema
2379,10,4215402202,7,0.0241,0.1532,database_schema
2379,3,80180202,5,0.0172,0.1299,database_schema
2379,1,433163202,-5,-0.0172,0,database_schema
2379,3,435515202,6,0.0206,0.1421,database_schema
2379,6,762294202,-5,-0.0172,0,database_schema
2379,6,765131202,-5,-0.0172,0,database_schema
2379,2,79864202,5,0.0172,0.1299,database_schema
2379,1,79864202,5,0.0172,0.1299,database_schema
2379,3,79864202,-5,-0.0172,0,database_schema
2379,10,137682202,5,0.0172,0.1299,database_schema
2379,10,197607202,-5,-0.0172,0,database_schema
2379,1,254061202,-5,-0.0172,0,database_schema
2379,4,255848202,-5,-0.0172,0,database_schema
2379,6,255848202,-5,-0.0172,0,database_schema
2379,6,435515202,-5,-0.0172,0,database_schema
2379,4,439777202,-5,-0.0172,0,database_schema
2379,3,4133224202,-5,-0.0172,0,database_schema
2379,2,4115367202,-5,-0.0172,0,database_schema
2379,10,4169905202,-5,-0.0172,0,database_schema
2379,5,4171919202,-5,-0.0172,0,database_schema
2379,9,4181965202,-5,-0.0172,0,database_schema
2379,1,4302537202,-5,-0.0172,0,database_schema
2379,10,4302537202,5,0.0172,0.1299,database_schema
2379,9,4335891202,-5,-0.0172,0,database_schema
2379,1,36713918202,8,0.0275,0.1635,database_schema
2379,10,36715917202,7,0.0241,0.1532,database_schema
2379,2,40483172202,6,0.0206,0.1421,database_schema
2379,10,45757363202,5,0.0172,0.1299,database_schema
2379,8,194133202,5,0.0172,0.1299,database_schema
2379,9,195771202,-5,-0.0172,0,database_schema
2379,10,381001202,-5,-0.0172,0,database_schema
2379,8,436665202,12,0.0412,0.1988,database_schema
2379,8,436676202,7,0.0241,0.1532,database_schema
2379,4,441838202,-5,-0.0172,0,database_schema
2379,5,441838202,10,0.0344,0.1822,database_schema
2379,10,443733202,-5,-0.0172,0,database_schema
2379,10,4044391202,-5,-0.0172,0,database_schema
2379,10,4107655202,-5,-0.0172,0,database_schema
2379,8,36713918202,-5,-0.0172,0,database_schema
2379,2,36713918202,7,0.0241,0.1532,database_schema
2379,5,36713918202,7,0.0241,0.1532,database_schema
2379,2,36713926202,8,0.0275,0.1635,database_schema
2379,5,36713926202,8,0.0275,0.1635,database_schema
2379,1,36717682202,-5,-0.0172,0,database_schema
2379,10,25844202,-5,-0.0172,0,database_schema
2379,5,26727202,-5,-0.0172,0,database_schema
2379,2,192671202,-5,-0.0172,0,database_schema
2379,10,192671202,6,0.0206,0.1421,database_schema
2379,2,199866202,-5,-0.0172,0,database_schema
2379,1,199866202,-5,-0.0172,0,database_schema
2379,5,199866202,-5,-0.0172,0,database_schema
2379,9,255841202,5,0.0172,0.1299,database_schema
2379,9,434169202,-5,-0.0172,0,database_schema
2379,2,443617202,6,0.0206,0.1421,database_schema
2379,1,443617202,7,0.0241,0.1532,database_schema
2379,5,443617202,-5,-0.0172,0,database_schema
2379,5,762289202,11,0.0378,0.1907,database_schema
2379,3,46271075202,-5,-0.0172,0,database_schema
2379,10,377888202,-5,-0.0172,0,database_schema
2379,10,29735202,6,0.0206,0.1421,database_schema
2379,4,197320202,5,0.0172,0.1299,database_schema
2379,3,197320202,7,0.0241,0.1532,database_schema
2379,6,201826202,11,0.0378,0.1907,database_schema
2379,10,319844202,-5,-0.0172,0,database_schema
2379,4,372887202,-5,-0.0172,0,database_schema
2379,9,372887202,8,0.0275,0.1635,database_schema
2379,3,372892202,-5,-0.0172,0,database_schema
2379,3,373995202,-5,-0.0172,0,database_schema
2379,10,434337202,5,0.0172,0.1299,database_schema
2379,4,442793202,5,0.0172,0.1299,database_schema
2379,6,444070202,6,0.0206,0.1421,database_schema
2379,2,36712860202,-5,-0.0172,0,database_schema
2379,10,40321716202,-5,-0.0172,0,database_schema
2379,6,24134202,-5,-0.0172,0,database_schema
2379,5,74132202,-5,-0.0172,0,database_schema
2379,2,80813202,-5,-0.0172,0,database_schema
2379,1,80813202,5,0.0172,0.1299,database_schema
2379,5,80813202,-5,-0.0172,0,database_schema
2379,1,136788202,-5,-0.0172,0,database_schema
2379,10,139850202,5,0.0172,0.1299,database_schema
2379,1,141941202,-5,-0.0172,0,database_schema
2379,5,141941202,-5,-0.0172,0,database_schema
2379,2,257007202,9,0.0309,0.1731,database_schema
2379,10,376707202,6,0.0206,0.1421,database_schema
2379,10,436238202,8,0.0275,0.1635,database_schema
2379,8,440704202,-5,-0.0172,0,database_schema
2379,1,4068482202,5,0.0172,0.1299,database_schema
2379,3,4068482202,-5,-0.0172,0,database_schema
2379,5,4068482202,-5,-0.0172,0,database_schema
2379,10,4096313202,-5,-0.0172,0,database_schema
2379,9,200174202,6,0.0206,0.1421,database_schema
2379,4,201618202,-5,-0.0172,0,database_schema
2379,1,201618202,13,0.0447,0.2066,database_schema
2379,9,435524202,6,0.0206,0.1421,database_schema
2379,9,133141202,15,0.0515,0.2211,database_schema
2379,10,137977202,-5,-0.0172,0,database_schema
2379,9,201340202,-5,-0.0172,0,database_schema
2379,9,45757435202,-5,-0.0172,0,database_schema
2379,10,45757435202,5,0.0172,0.1299,database_schema
2379,2,78619202,-5,-0.0172,0,database_schema
2379,5,78619202,-5,-0.0172,0,database_schema
2379,9,198263202,-5,-0.0172,0,database_schema
2379,2,261325202,7,0.0241,0.1532,database_schema
2379,1,261325202,8,0.0275,0.1635,database_schema
2379,5,261325202,5,0.0172,0.1299,database_schema
2379,9,436230202,21,0.0722,0.2588,database_schema
2379,2,4330445202,-5,-0.0172,0,database_schema
2379,3,4330445202,-5,-0.0172,0,database_schema
2379,9,31317202,8,0.0275,0.1635,database_schema
2379,2,77074202,-5,-0.0172,0,database_schema
2379,9,435220202,11,0.0378,0.1907,database_schema
2379,4,436230202,-5,-0.0172,0,database_schema
2379,1,437833202,12,0.0412,0.1988,database_schema
2379,5,437833202,10,0.0344,0.1822,database_schema
2379,10,4103418202,6,0.0206,0.1421,database_schema
2379,10,4147466202,-5,-0.0172,0,database_schema
2379,9,4147466202,-5,-0.0172,0,database_schema
2379,1,81151202,6,0.0206,0.1421,database_schema
2379,8,140673202,8,0.0275,0.1635,database_schema
2379,7,432867202,7,0.0241,0.1532,database_schema
2379,2,4271013202,-5,-0.0172,0,database_schema
2379,1,4271013202,-5,-0.0172,0,database_schema
2379,9,433595202,-5,-0.0172,0,database_schema
2379,9,4256228202,-5,-0.0172,0,database_schema
2379,10,36716978202,5,0.0172,0.1299,database_schema
2379,9,40481043202,-5,-0.0172,0,database_schema
2379,2,43531578202,7,0.0241,0.1532,database_schema
2379,1,43531578202,7,0.0241,0.1532,database_schema
2379,5,43531578202,6,0.0206,0.1421,database_schema
2379,9,43531578202,5,0.0172,0.1299,database_schema
2379,10,45763855202,5,0.0172,0.1299,database_schema
2379,9,436940202,-5,-0.0172,0,database_schema
2379,10,78472202,5,0.0172,0.1299,database_schema
2379,2,201340202,-5,-0.0172,0,database_schema
2379,1,201340202,-5,-0.0172,0,database_schema
2379,5,201340202,-5,-0.0172,0,database_schema
2379,10,374801202,5,0.0172,0.1299,database_schema
2379,1,433992202,-5,-0.0172,0,database_schema
2379,5,433992202,-5,-0.0172,0,database_schema
2379,5,4242574202,-5,-0.0172,0,database_schema
2379,9,37206607202,-5,-0.0172,0,database_schema
2379,10,37206607202,7,0.0241,0.1532,database_schema
2379,2,27587202,-5,-0.0172,0,database_schema
2379,9,439253202,5,0.0172,0.1299,database_schema
2379,1,4028387202,-5,-0.0172,0,database_schema
2379,2,314658202,-5,-0.0172,0,database_schema
2379,3,314658202,-5,-0.0172,0,database_schema
2379,2,4305080202,-5,-0.0172,0,database_schema
2379,1,4305080202,-5,-0.0172,0,database_schema
2379,5,4305080202,-5,-0.0172,0,database_schema
2379,10,440987202,-5,-0.0172,0,database_schema
2379,9,441838202,-5,-0.0172,0,database_schema
2379,2,4049623202,5,0.0172,0.1299,database_schema
2379,1,4049623202,5,0.0172,0.1299,database_schema
2379,5,4049623202,5,0.0172,0.1299,database_schema
2379,9,4049623202,-5,-0.0172,0,database_schema
2379,1,4268911202,8,0.0275,0.1635,database_schema
2379,10,136496202,-5,-0.0172,0,database_schema
2379,1,24609202,-5,-0.0172,0,database_schema
2379,1,261889202,-5,-0.0172,0,database_schema
2379,10,378424202,7,0.0241,0.1532,database_schema
2379,3,75650202,-5,-0.0172,0,database_schema
2379,3,192450202,-5,-0.0172,0,database_schema
2379,8,439777202,-5,-0.0172,0,database_schema
2379,2,440674202,-5,-0.0172,0,database_schema
2379,10,443580202,-5,-0.0172,0,database_schema
2379,9,443731202,-5,-0.0172,0,database_schema
2379,5,443731202,-5,-0.0172,0,database_schema
2379,2,443782202,5,0.0172,0.1299,database_schema
2379,3,443782202,-5,-0.0172,0,database_schema
2379,2,444044202,5,0.0172,0.1299,database_schema
2379,5,444044202,5,0.0172,0.1299,database_schema
2379,9,444101202,-5,-0.0172,0,database_schema
2379,5,444101202,-5,-0.0172,0,database_schema
2379,2,4113008202,-5,-0.0172,0,database_schema
2379,5,4113008202,-5,-0.0172,0,database_schema
2379,10,4207505202,-5,-0.0172,0,database_schema
2379,10,4229440202,-5,-0.0172,0,database_schema
2379,9,40304526202,5,0.0172,0.1299,database_schema
2379,10,40479192202,-5,-0.0172,0,database_schema
2379,6,43531578202,-5,-0.0172,0,database_schema
2379,2,44782429202,9,0.0309,0.1731,database_schema
2379,1,44782429202,9,0.0309,0.1731,database_schema
2379,3,44782429202,7,0.0241,0.1532,database_schema
2379,3,46271022202,-5,-0.0172,0,database_schema
2379,1,81878202,-5,-0.0172,0,database_schema
2379,3,81878202,-5,-0.0172,0,database_schema
2379,5,81878202,-5,-0.0172,0,database_schema
2379,10,81878202,6,0.0206,0.1421,database_schema
2379,10,138102202,-5,-0.0172,0,database_schema
2379,2,138825202,-5,-0.0172,0,database_schema
2379,1,138825202,-5,-0.0172,0,database_schema
2379,10,138825202,-5,-0.0172,0,database_schema
2379,9,141323202,6,0.0206,0.1421,database_schema
2379,2,141932202,-5,-0.0172,0,database_schema
2379,3,257012202,-5,-0.0172,0,database_schema
2379,1,376229202,-5,-0.0172,0,database_schema
2379,10,376229202,-5,-0.0172,0,database_schema
2379,5,432738202,-5,-0.0172,0,database_schema
2379,8,434613202,8,0.0275,0.1635,database_schema
2379,10,439013202,-5,-0.0172,0,database_schema
2379,10,439795202,7,0.0241,0.1532,database_schema
2379,1,440383202,5,0.0172,0.1299,database_schema
2379,10,4280571202,-5,-0.0172,0,database_schema
2379,2,133141202,10,0.0344,0.1822,database_schema
2379,5,133141202,9,0.0309,0.1731,database_schema
2379,10,372604202,7,0.0241,0.1532,database_schema
2379,7,4144111202,-5,-0.0172,0,database_schema
2379,2,40277917202,7,0.0241,0.1532,database_schema
2379,8,43531604202,-5,-0.0172,0,database_schema
2379,3,43531604202,-5,-0.0172,0,database_schema
2379,9,43531604202,9,0.0309,0.1731,database_schema
2379,1,134159202,-5,-0.0172,0,database_schema
2379,1,314658202,6,0.0206,0.1421,database_schema
2379,10,319016202,-5,-0.0172,0,database_schema
2379,4,433316202,6,0.0206,0.1421,database_schema
2379,1,444459202,5,0.0172,0.1299,database_schema
2379,10,4159691202,6,0.0206,0.1421,database_schema
2379,1,4164898202,-5,-0.0172,0,database_schema
2379,1,4225273202,-5,-0.0172,0,database_schema
2379,10,4336157202,8,0.0275,0.1635,database_schema
2379,10,40484908202,-5,-0.0172,0,database_schema
2379,10,195867202,6,0.0206,0.1421,database_schema
2379,9,440383202,8,0.0275,0.1635,database_schema
2379,8,444070202,-5,-0.0172,0,database_schema
2379,10,4147829202,12,0.0412,0.1988,database_schema
2379,10,36713170202,5,0.0172,0.1299,database_schema
2379,10,317009202,-5,-0.0172,0,database_schema
2379,4,4080762202,-5,-0.0172,0,database_schema
2379,2,40479573202,7,0.0241,0.1532,database_schema
2379,9,40479573202,5,0.0172,0.1299,database_schema
2379,3,40479573202,-5,-0.0172,0,database_schema
2379,5,40483172202,5,0.0172,0.1299,database_schema
2379,10,135858202,-5,-0.0172,0,database_schema
2379,10,380111202,-5,-0.0172,0,database_schema
2379,9,435796202,9,0.0309,0.1731,database_schema
2379,2,443797202,-5,-0.0172,0,database_schema
2379,1,443797202,5,0.0172,0.1299,database_schema
2379,1,4145825202,-5,-0.0172,0,database_schema
2379,10,4150985202,6,0.0206,0.1421,database_schema
2379,1,4160328202,-5,-0.0172,0,database_schema
2379,10,74635202,-5,-0.0172,0,database_schema
2379,9,195562202,-5,-0.0172,0,database_schema
2379,10,4079725202,-5,-0.0172,0,database_schema
2379,10,4128329202,7,0.0241,0.1532,database_schema
2379,1,4213540202,6,0.0206,0.1421,database_schema
2379,5,4213540202,6,0.0206,0.1421,database_schema
2379,10,4269569202,-5,-0.0172,0,database_schema
2379,3,36713918202,5,0.0172,0.1299,database_schema
2379,10,40481043202,6,0.0206,0.1421,database_schema
2379,10,132736202,-5,-0.0172,0,database_schema
2379,2,314059202,-5,-0.0172,0,database_schema
2379,10,315296202,-5,-0.0172,0,database_schema
2379,9,320536202,9,0.0309,0.1731,database_schema
2379,2,442111202,-5,-0.0172,0,database_schema
2379,1,442111202,6,0.0206,0.1421,database_schema
2379,5,442111202,-5,-0.0172,0,database_schema
2379,4,443454202,-5,-0.0172,0,database_schema
2379,10,36712983202,-5,-0.0172,0,database_schema
2379,2,36714126202,7,0.0241,0.1532,database_schema
2379,1,36714126202,8,0.0275,0.1635,database_schema
2379,5,36714126202,7,0.0241,0.1532,database_schema
2379,5,36715917202,-5,-0.0172,0,database_schema
2379,8,4008566202,-5,-0.0172,0,database_schema
2379,10,4177944202,-5,-0.0172,0,database_schema
2379,9,37110250202,-5,-0.0172,0,database_schema
2379,3,81902202,11,0.0378,0.1907,database_schema
2379,2,194081202,5,0.0172,0.1299,database_schema
2379,5,194081202,5,0.0172,0.1299,database_schema
2379,2,380094202,-5,-0.0172,0,database_schema
2379,1,380094202,5,0.0172,0.1299,database_schema
2379,3,380094202,-5,-0.0172,0,database_schema
2379,5,380094202,-5,-0.0172,0,database_schema
2379,10,443729202,7,0.0241,0.1532,database_schema
2379,5,4001450202,5,0.0172,0.1299,database_schema
2379,4,4001450202,-5,-0.0172,0,database_schema
2379,10,4112826202,-5,-0.0172,0,database_schema
2379,10,4151985202,-5,-0.0172,0,database_schema
2379,10,4208390202,-5,-0.0172,0,database_schema
2379,3,4308509202,5,0.0172,0.1299,database_schema
2379,5,140168202,-5,-0.0172,0,database_schema
2379,5,193322202,-5,-0.0172,0,database_schema
2379,7,194133202,-5,-0.0172,0,database_schema
2379,9,378427202,5,0.0172,0.1299,database_schema
2379,9,4042728202,6,0.0206,0.1421,database_schema
2379,10,4042728202,11,0.0378,0.1907,database_schema
2379,8,4111231202,7,0.0241,0.1532,database_schema
2379,1,46272242202,-5,-0.0172,0,database_schema
2379,2,46273463202,-5,-0.0172,0,database_schema
2379,10,435510202,5,0.0172,0.1299,database_schema
2379,10,443731202,10,0.0344,0.1822,database_schema
2379,10,444101202,11,0.0378,0.1907,database_schema
2379,10,40480893202,-5,-0.0172,0,database_schema
2379,2,4170554202,9,0.0309,0.1731,database_schema
2379,5,4170554202,8,0.0275,0.1635,database_schema
2379,3,133141202,5,0.0172,0.1299,database_schema
2379,10,201337202,-5,-0.0172,0,database_schema
2379,10,4038838202,-5,-0.0172,0,database_schema
2379,10,4103749202,-5,-0.0172,0,database_schema
2379,9,4165998202,-5,-0.0172,0,database_schema
2379,10,4245842202,-5,-0.0172,0,database_schema
2379,6,432590202,6,0.0206,0.1421,database_schema
2379,2,433440202,-5,-0.0172,0,database_schema
2379,1,4042728202,6,0.0206,0.1421,database_schema
2379,10,4084966202,5,0.0172,0.1299,database_schema
2379,2,4272240202,5,0.0172,0.1299,database_schema
2379,3,4272240202,-5,-0.0172,0,database_schema
2379,5,4272240202,-5,-0.0172,0,database_schema
2379,10,198520202,-5,-0.0172,0,database_schema
2379,9,75650202,5,0.0172,0.1299,database_schema
2379,10,139900202,-5,-0.0172,0,database_schema
2379,9,194081202,-5,-0.0172,0,database_schema
2379,9,380733202,-5,-0.0172,0,database_schema
